,code,signal_id,phase,target,label
369,bt br bq bo bp bp br ca bq bt br ca cc cd bt bt ce cc ce cc cc cb cf ce cd ce bu cc cc cd bt bu bt bs cc bt bt bp bq bs ca bu bo bq br ca cd bs bq br ca bu ce cb br bu cb ce cd cc bs cc cd cd cd cd cb ca cd cc cc bu bt cb cb bu bq bt bq bu bs bp bo bo br bq bs bm bo bq bq bs bs bq bq cb bt cb cb bt ca ce cg cc cf cb ce cf ce cd cb cb bt cf bu bs br bt ca bs bq bn bs bs br bs bq bq br cc ca cd bu bt cb cg cg cf ce cb cg ci ci cf cd ca cd cg cc cb bt bt ca ca bt bq bs br bu bt bo bq bt cb bu bu bt bu cc ca ce ce cb ca cf cg ce cd ca cc cd cf ca cb bt bs cc cb bt bq bt bs bt bt bp bt bs bu bs bt bq bu cc ca cc bt bu ca,369,0,0,Não
96,ca bu bu cb bu bt ca ca bt bt bs ca bu bu bu ca cb bu bu bt bu ca br bu ca ca bu br ca ca bt bu bu ca bu ca ca ca ca bt ca ca bu ca bs bu cb bu bu bu cb ca bt ca cb cb bu bu cb ca ca bt ca cc bu ca ca ca cc bu ca ca ca ca bu cb cb bu ca bu cd ca bt ca ca cb ca ca cb ca bu ca bu ca ca ca bu cb ca ca ca ca cc ca bt ca cc bu bu bu ca cc ca cb ca bu bu ca cc ca ca bu bt cd ca cb bt bt cc bu cb ca cb ca bt cc cb ca bu bu cc bt ca cb ca cc bu cb ca bu cb ca ca ca cb ca bt cc cc ca ca cb ce bu bu cb cb ca ca ca cb ca ca cc cb ca bu bu cb cb cc bt bu bs cd ca cb cb cb bt ca ca cd bu ca cc cb cc bu ca ca bu cb cb ca cb ca ca,96,0,0,Não
143,cc cb cc cb bu cb ca cd ca cb ca bu cd bu cc ca ca cd ca cd ca cb cb cb cd ca cb cb cc cd cb cd ca cd cc cb cd bu cc cc cc cc ca cd ca cd cc cb cc bt cc cb cc cc bu cc ca cd cb cb cc bq cd bu cc cb ca cd cb cd ca ca cc ca ce bu cb ca ca cc bu cd ca cb cc bu cd bt cb cb cb cd bu cc ca cc cd ca cc bu cc cc cb cc bu cd ca cc cc ca cb ca cd cb ca cb cb cd cb cb cc cb cb cb cd ca cb cb cb cd cc cc ca cc cd cb cc cb cd cc cc cc ca cc ca cd cb cb cb ca cc cb cc ca ca cb ca cb ca ca ca bu cc bu cc ca ca cc ca cd ca cb cb cb cd bu cc ca ca cc bu cc bt cb cc cb cc bt cb cb cb cb ca cc bu cb cb ca cc ca cc cb cc cb bu cc ca cd,143,2,0,Não
239,bm bl bl bm bm bk bm bm bl bm bn bk bm bn bm bm bm bn bn bm bj bn bn bm bm bn bn bm bm bm bl bl bm bn bn bi bm bn bm bn bn bm bk bn bl bn bn bn bm bl bm bn bm bm bm bm bm bm bn bl bn bm bm bm bn bm bn bm bj bn bm bn bm bm bm bo bm bm bn bm bn bn bn bl bn bm bn bn bn bm bm bl bm bn bm bn bn bm bm bo bn bm bm bm bm bn bl bl bn bm bn bn bn bn bo bk bn bm bn bm bm bm bn bn bm bn bn bm bn bm bl bm bn bm bn bm bn bn bn bl bn bm bn bn bm bl bn bn bm bn bm bm bm bm bl bm bn bm bn bn bm bl bm bl bm bn bm bn bn bn bn bm bn bm bm bn bn bo bk bn bm bn bn bn bm bo bn bk bm bm bn bn bn bk bn bm bn bm bm bn bn bm bl bm bn bm bn bm,239,2,0,Não
472,bm bn bm bm bm bn bl bm bn bn bm bl bm bm bm bl bm bm bn bl bm bm bm bm bm bm bn bm bm bl bl bm bl bm bm bm bl bl bn bl bk bl bl bm bk bl bl bm bm bk bl bm bl bm bj bk bm bm bl bl bl bk bk bl bl bl bk bj bm bm bl bl bm bl bk bj bm bm bm bk bl bn bl bm bl bl bm bl bl bl bn bm bl bm bm bn bk bk bm bm bm bl bm bm bj bk bl bm bn bl bk bk bm bl bl bm bk bl bk bl bn bm bl bj bm bm bk bl bl bl bl bl bm bm bm bk bl bm bl bk bl bl bl bm bk bm bm bl bk bl bm bl bk bl bl bn bl bl bl bl bl bl bm bm bl bm bl bn bn bl bl bm bn bl bm bm bm bm bk bl bn bl bk bl bl bm bm bm bm bl bl bk bm bn bl bl bl bl bm bl bl bk bm bk bk bm bl bl,472,1,0,Não
97,ai ah ai aj aj af ai aj ah ai ai ai ai ah ai ak ak aj ai ah ai ak ah ah ak aj aj ah ak ai ai ai aj aj ai aj aj aj aj ah ai ak aj ak ah ai aj aj ai ai ak ai ai ai ak ak ah ai ai aj aj ah al ak ai aj aj aj aj ak ah ai ak ak ai aj ak aj ai aj ak ak ai ai aj aj aj aj ak ai aj ai aj ak aj ai ai ak ak ak ak ai aj ai aj aj al aj ai ak ak ak aj ak ak aj ak ak al al aj aj aj ak al ak aj aj al aj aj ak ak al ai ak al ak al aj am aj ak al ak ak aj ak ak ak ak aj al ak al aj aj al ak ak ak al an ai aj ak al ak ah ak aj am ak ak al aj ak ak ak al al aj ai al am aj aj ak ak al ai al ak ak al an am al ak ak am aj al ak al am ak ak,97,1,0,Não
408,ai ak ai ah aj aj ai aj ah ai aj ai aj ai ai ai ai ai aj ai ai ai ai aj ai ai aj ai ah aj aj ah aj aj ah ak ak ai ai ai ai ai aj aj aj ak ai ai ai aj ai ai aj ai ai aj ai ai aj ai ai aj aj ah aj ai ai aj ai ai aj ai ai ah aj ai ah aj ak ai ai ai ah ak ak ah aj aj ah aj ai ai aj ai ah aj ai ai ai ai ai ai ai ai ai ai ai ai aj ak ai ai al ah ai aj ah aj aj ah ai ai ai ah aj aj ai ai ai ai ah aj ai ah aj aj ah ai ai ai aj aj ah aj ai ah aj ai ai ai ai aj ai ah ai aj ai aj ai ai aj ah ah aj ah ai aj ah ai aj ah ah ai ah aj ai ai ai ai ah aj ai ai aj ai ai aj ah ai aj ai aj ai ah ak ai ah aj ai ai ai ai ai ai ai ak ai ai,408,0,1,Sim
122,an aq an as an ap ao ap aq an ar an ap am ao ao ao am ap ao ap am aq aq ao ao am as an ar an as ap ao ap an ar am ap ao ar ao an ao ap an ap ao ar an am aq an aq an ar am ao ao am as am aq ao aq aq an ap ap aq ap ao ar ap an ao ap as an aq ao ap am an ar ao ao ao ap ao am ap ao aq ao an ar ao as am as ap ap ap an at am ap ap aq ap ao ao as an ar am as an ap aq an as an as an aq an ap aq ap ao aq ap ap ao aq aq ao ap ao at ao ar ap ap ar an as ap as ao ao as an aq an as ar an ap aq aq ao ao at ao ar an aq ar ao as ao au an ao aq ar ar ap ap as an aq ao as ap am ar an as am as ao ar ao ap aq ao ap ap ap ar ap ao ar ao,122,2,0,Não
183,an ak al am al am an am am ak an al an ao am am am an an aq an am am ak ar am ak an am am aj al am ai an al am ak aj ao aj ak an an af aj ao am am an ao ao ak an aq am am an ar al an an an an al am aj aj am am al am al ai ai an an ah ag aj am an ao ak am al an ap ak an an am am ao ar an ak ap an am aj an am al am an an aj ai an an ai ae am am am al ag am am al am ak ao an am am an ao al am ap an an am an ao ao an an ak aj am am am al ag ak am am am ag al am am ai ak ao aj ak am an an ai aj ao am am am ao al an ar an am aj ao ak am am an an ag am am aj ak aj am aj ai ao ak ai ak an al ai am al am am an ak an ar ao am,183,0,0,Não
202,bp bp bs bp br bp bp br bo bs bo bq bq bp br bp bs bp br br bp br bn br bq bp br bp bs bp br bq br bp bo bq bp br br bq br bq br bq bq br bp bs bq br bq bq bs bq bs bp bq bq bp bs bo bq bq bq bs bo bs bo bq bq bp br bn br bp bq br bo br bn bp bq bo bq bn br bp bq bq bp bq bo bq bo bo bp bo bs bo bq bp bo bq bo br bo bp bp bo br bo bq bq bp bs bo br bo bq br bp bs bo br bp bq bs bp br bo bq bq bo br bo br bq bp bq bm br bo bq bq bn bp bo br bp bq bp bo bq bn bp bn bp bq bo br bo bp bo bn bp bo bp bn bo bp bo bq bn bq bo bo bp bn bp bn br bp bp bp bn bq bp bp bp bm br bn bq bp bp br bo br bo bp bo bn bq bo br bp bo bq,202,1,1,Sim
246,bh bf bh bh bg bi be bh bg bh bj bf bi be bi bh bg bi bc bj bf bi bi bf bh bd bj bg bg bg be bh bh bh bh bd bi bf bi bg be bh bf bk bf bh bf bg bj bf bi bd bh bh bh bi bf bi bg bh bj bf bi be bi bi bg bk bd bi bg bj bi bd bk be bj bh bi bh be bl bh bi bh bf bi bh bj bh be bj bh bk bf bi bg bf bk bg bj be bi bh bh bj bg bi bf bj bg be bi bf bi bh bi bi bd bi bh bi bi bd bj bd bl bj bf bi be bk bf bj bf bf bj bh bj bg bg bi bh bj bh bg bh bg bl bg bj bh bi bi bi bl bf bj bg bi bj bi bk bf bk bi bj bh bh bk bg bk bj bf bh bh bk bj bg bj be bl bh bj bh be bl bf bl bf bh bi bg bj bg bg bi bh bj bg bi bg bh bi bg bj bg bh,246,0,0,Não
305,aj ai aj al aj ai aj ak aj ai aj ai aj aj aj aj ai ai ai al aj aj ah ai aj aj ak aj ah ai ai aj ai aj ah ag aj aj aj ai ah ah aj ak ah ai ah ai ai ai aj ah ah ai ai aj ai ai ah ai ai aj ah ah ah ai ah aj ai ai ah ah ah ai ag ah ah ai ai ah ah ai ai ai ah ai ai ah ah ai aj ag ai ah ah ah ah ah af ai af ag ai ai ah ag ah af ai ai ai ah ag ag ai ai ah ag ag af ag aj ag ah ag ag ag ah ai ah ai ag ag ah ah ag ah ag af ai ai ag ag ah ah ah ag af af ag ah ah ah ag ah ag ah ah ah ag ag ae af ah ah ah ah ah ag ai ah ah ag af ah ag ah ai ag af ag ah ai ag ag af ag ag ah ag ag af ag ai ah ag af af ag ai ai ah af af ag ah ai ah,305,2,0,Não
298,cc ca cb cc cf cc cd cd cb cb cd cd cc cc ca cb cf ce cc cc cb ca cd cd cd cd cb cb cf ce cc cc cb cb cc cd cb cf cc ca cc cd cd cb cb bt cd cd cc cc cc cc cc cc ca cc ce cb cc ce cb cd ce cc cd cd bu ca ce cb cd ce cc ca cb cc cc cf ca bu cb cd ce cc cb ca cc bu cb ce cd ca ca cb cd cf cc bu ca cb cc cf cc cb cc cc cc ce cd bu cc cb cd ce cd ca cb cb bt cd cc ca ca cb cc cd cd bu cb ca ca cc cc cc ce ce cb cc ce cb cb cb cc cd cd cb cd cf cd cb cc bt cb ce cd cb cc cb bu ce cc cc cb bt ca cd ce cd cd ca ca cb cc cd cc bu bu cd ce ce cd cb cb cd cb cc cd cd ca ca cc cc ce ca bt cb cd cb cd cc bu cc cc cb cc cb ca bu,298,1,0,Não
351,ak ak aj aj ak al al aj al aj aj ak al al ak al al aj aj al al ai al al ak aj ak ak ai aj al al aj ak am aj ah am am al ai al al al al ak al aj al an al aj aj al al aj an ak aj al al ak ai al aj aj al ak am ai ak al aj ak al al ak aj ak ak ak ak ak ak ai al am ak ai ak al ak ak al ak aj ak al ak aj aj ak ak ak ak ak aj ak aj ak ak ak aj aj al ak ak ai ak ak aj ak al ak aj ak ak aj ak ak ak ak ai ak al al ai aj ak ai ai al ak aj aj ak aj ak al ai aj aj ai aj ak ak ai ak aj aj aj ak aj ak al ak ah ak ak ai aj ak ai ah ak ak ah ai ak aj ai aj ai ai aj aj ak aj ai ai aj aj ah ak ak ai ai ak aj ai aj al ai aj aj ak aj aj,351,0,0,Não
422,ca bt bu bu ca bs bt bu ca bt bt bt cb bq bt bu ca bt bq bu ca cd bs bu ca bu bu bu bu bt bu bu cb ca bu bt ce bs bu bu ca bu bs bu bu cc bs bt ca bu bu bt bt bu ca bt cb ca bu bu cd bu bu bu bu ca bu ca ca cc bs bu bu cb ca bu bs bt bu bs ca cb bu bs cb bu ca bu cb bu ca bu cb cc bt bt ca ca cb ca br bu bu bt ca cb bt bu bt bu bu bu bu ca ca br cb cb ca bu bu ca cb ca bs ca cb bt ca ca ca cb bs ca ca bu bu bu ca bq ca ca ca bu bt ca ca ca bs ca ca ca cb ca ca cd bs cb ca ca bt bu cc bt cb bu bu bu bt ca ca ca bt bu ca bu cb ca bu cd bs ca cb cc bu ca ca bu ca cb cb ca bu bt cc bu bu bu ca bu ca bt cb cc bt ca bu cb,422,2,0,Não
396,af ai ai ah ah aj ai af ag ai ag ag ah ak ah ah aj ag ag af aj ai af ah ai aj ai ai aj ag ag aj ai ah ag aj ai ag aj ai ah ag aj ai ag ai ai ai ag aj ak ai ah ai aj ag ah aj ai ah ai ak ah ah aj ai ai af ai aj ag aj aj ai ah ai ak ag ag ai ai ai ag aj ai ah aj aj ai ag ah ak ah ag aj ah ai ah aj aj ae aj ai ah ai ah ai ag ai al ai ai ah ah ai ah al aj ah ai aj al ah ai ak ah ai ai ai aj ah al ak ag ak aj ak aj ah ak ag ai ak ah aj ah ak al ah aj ah ah ai ah am ah ah al ai al ah ak ai af am ai aj ai ah al ah al aj ag aj ai al ah ag ak aj ak ak aj ak ag aj ak ai aj ai aj ak ai am al ah ak ai al ai aj am ah am ak ak aj,396,0,0,Não
284,ar am an am ar aq aq an am an as aq ao an ao ao ar ao ap an ap aq aq ao am am ao as ar ao an an aq as aq am an ao aq aq ap am am ao ar ap ao am an ar ar ao an an ap ar aq am am an aq aq ap an al ao aq at ao am ak aq ar ar an am an ar aq ap an an an ar aq ao am am ao ar ar an an ao ap aq ap am an ap ar ao aq an an ap ar an am an am ar aq am am an ao aq ap am an an ao aq aq an an an aq aq aq an am ap aq ao ao am ao aq aq am an am ap aq aq an an am ap aq ao am an an ap aq ao an am an ap aq an am an ao ar aq an an an aq ap ao an an ao ap an an am ao aq ap an an am ao aq ao am an am aq ap ao am an am ap aq ao an am am ar,284,2,0,Não
125,bl bl bm bm bn bl bl bl bm bm bm bl bn bl bl bm bl bm bm bl bm bm bn bl bk bm bl bm bl bm bl bl bm bl bm bm bl bl bm bm bm bl bm bm bl bm bm bl bm bl bm bl bl bl bl bm bl bl bm bl bm bm bk bm bl bl bm bl bm bk bl bm bl bm bl bm bl bl bm bl bm bm bm bl bl bm bl bk bn bl bl bl bm bm bl bl bm bl bm bl bl bl bl bm bk bm bn bl bk bl bm bm bj bl bm bl bm bm bm bl bm bn bl bm bl bl bl bl bn bl bl bm bl bm bl bm bn bk bn bl bl bl bl bm bm bm bm bm bl bm bm bl bl bm bl bm bl bl bm bm bl bm bl bl bm bl bl bl bl bm bm bl bm bl bk bk bm bm bl bm bl bl bm bm bl bl bl bm bl bm bm bm bl bl bl bm bl bl bl bm bl bm bk bl bl bl bl bk,125,2,0,Não
302,ao ao an ao ap an an am am ap ao ao ao an ao an ao an an an ap am ao an an ao ao am ao an an am ao an ap ao an ao an an am an ao ap ao am an an ao ap ao am am an ao ao am ao an an an am ao an ao am an an aq an an am am ap ap ao ao an am an an an ao ao am an am ao ao an am an an an am an am an ao ao am am am am an an an ap ao an an ao an ap an an ao an an ao ao ao ap an an an am ao an ao am am an am an an an am an am am ao am an am an ao ao am am aq an ao ap an an an am an ap an an an an an am an am am an an ao an an an an am am an an am am am am ao am an am am am an ao an an an an ao am am am am an an am an an an am,302,2,0,Não
223,ba at at bb ba au ba at au au au au at at at au au ba at at ba ar au au bb bd au at bc au ar at at at bb at bb au ba ba at at au au ba ba at as au au at au au bb at as au au au ba as as au au ba at as at au at au as at au as at au ba au at at au au at as at at au au au at as at at au au at as at at au ba at au as au ba at as as at at au as at at at au at au at at at au at au at as as ba ba au as ar at au au at as as at at au at as at as au au at at as as as at at au at as au at at at as at at at au au as as au at au as at at at au at au as at as au at as as as au at as at as as au as at at at at au at at au as au at,223,1,0,Não
425,bh bi bi bg bh bi bh bi bi bi bj bi bh bh bh bh bj bg bg bh bi bj bi bh bf bk bj bj bh bh bh bg bh bj bj bh bh bh bh bi bi bg bg bi bi bh bj bg bg bj bh bi bh bh bh bh bg bi bi bh bi bh bj bj bi be bh bi bh bi bh bi bh bj bh bh bh bg bh bi bi bi bh bh bh bh bh bi bj bf bi bh bh bh bg bh bh bi bh bj bh bh bh bh bi bh bi bh bh bh bi bj bh bj bh bi bi bj bi bf bf bh bi bi bi bj bh bh bg bj bh bg bh bg bi bj bj bh bh bh bh bh bg bi bg bh bh bh bh bi bi bh bi bi bh bi bh bi bi bj bj bh bi bi bi bh bh bh bg bi bh bi bh bh bg bg bj bg bg bg bh bg bi bh bh bg bf bj bh bi bh bg bf bh bi bg bh bh bg bh bi bi bg bg bg bg bi bf,425,2,0,Não
219,al al am am am am am am am am al am aj al al ai aj ah ae ai ag ac af ad ac ae ad ad ai ad ad ai ah ai ak ag ag am aj am am ak al ak ak al an aj ai ah aj ak ak aj ag ae ae ai ae ag ad ae af ae ah aj ag af aj ae aj am aj ak ak ai am an ai al al ai ak al ah al ak ah aj ag ag ai ah af ah ah ag af ag ag ag ah af af ah aj ai ah ah af ak aj ah ai aj ag aj ak ah ak ah af ak aj ai al ag ae ak aj aj ai af ae aj ah aj aj ah ah ah ai ai ak ai ag af ai ak ah ai af af ah ag ag ah af ae ai af ag ai ag ag ag ae ag aj ag ai aj ag ai ak ah aj aj ah ah ah ai aj aj ag ag af af ag af af ae ag af ag ah ag ae ad af af aj ai ag ag ah ai al,219,0,0,Não
129,bm bn bn bm bm bm bn bn bm bn bm bm bn bm bn bm bn bm bm bm bm bm bm bn bn bn bm bm bo bm bm bn bm bm bm bn bn bm bm bm bm bn bn bn bn bn bn bn bn bm bm bn bn bm bm bn bj bm bn bm bn bm bm bn bn bn bm bm bl bm bm bn bn bl bm bn bn bm bm bn bn bm bm bn bn bl bm bn bm bm bn bn bn bm bm bm bm bn bm bm bn bm bn bl bk bm bm bn bk bn bm bm bl bm bn bm bl bm bm bm bn bn bm bn bn bn bm bm bn bl bm bn bo bm bl bn bn bn bm bn bn bk bm bn bo bl bm bn bm bm bn bn bl bn bn bm bm bm bn bj bl bn bn bn bk bm bm bn bm bn bl bl bm bn bm bm bn bl bm bm bm bm bl bm bl bl bn bm bn bk bn bm bm bk bm bn bk bm bm bm bm bm bl bk bn bn bn bl,129,0,0,Não
421,al ak al am am ak al am am al al al am aj al am am ak al ak am am al al al al am am ak ak al ak an al al al an ai ak ak am al al am am am ai al am al al al aj al al ak an am al al an ak al ak al al al al al am ai ak am an am an aj ak al ak an am am aj an ak am am an al ak al an am ak ak al al al am ai al al al an an al al al al al al al al al ah an an am ak ak am am al ai al am aj am am am am ak am an al al al al ai an al al ak ak al am am ai am al al am al ak an ai al am al ak ak am aj am am al ak ak al am am aj al al al am am ak am aj ak am an ak ak ak ak al am al ak aj ak am al al ak al ak al ak am an aj ak al am,421,1,0,Não
289,ba au au au at au ba au ba au au au au ba au ba au au ba au au ba at au au au au au ba ba ba au au ba au at au ba ba at au ba ba au ba au bb ba ba au au ba au au au ba ba au au ba au au au ba au au au au bc au au ba at ba ba ba ba ba bb au bb ba au ba ba ba ba au ba at bb ba ba au ba ba ba au ba ba au au ba au ba ba ba au ba ba ba ba au bb ba ba ba bb ba ba ba ba ba ba ba ba ba ba ba au ba ba ba bb ba ba au as bb as ba au ba ba at bb bb bb ba bb ba ba ba bb au bb ba bb ba ba bb bb ba ba ba bb ba ba ba au ba au ba bb ba bb bb ba bb ba bb ba ba bb ba ba bb bb bb ba ba ba ba ba bb bb ba ba ba ba bb ba au bb ba ba ba ba,289,1,0,Não
455,bs bu bt br bt br br bu bs bs bu bu bt bt bu bt bu bs br bs bs bs bt bs bq br bq bq bs br bq bq bs br ca bu bs bt bt bu ca cb bt bu ca ca cb cb bt bt bt bs bt bt br br bq bp bq br bp bp bo bo bp br bp bq bq bq bq bs br br br br br bt bt bs br bt bs bt bt bt bt bu bu ca ca bs bt bt bu bt bt bs bt bt bs bs br bp bo bp bo bo bo bm bm bo bo bn bn bn bn bp bq br bt bu bu cc cc cd cd cd cd ce cf cf cg cd cc cb ca ca bt br bq bq bp bp bo bm bn bn bm bn bn bn bm bo bp bq bt bs bs bu ca cc cd ce cc ce cd cd ce cd cc cc cb ca cb ca bt bs bs br bq bq bp bq bq bq bp bq bp br bq bp bp bs bt bu ca bu ca ca cb cb cb cb cb cc cc cd,455,2,0,Não
377,bl bm bm bm bm bn bm bl bl bl bl bl bm bl bn bl bl bn bm bm bk bl bl bj bm bm bm bn bm bn bk bn bl bl bk bl bn bm bm bl bn bm bl bn bm bn bl bm bn bl bm bl bl bl bk bm bk bl bm bm bn bn bm bl bm bm bl bl bm bm bn bm bm bl bn bl bl bm bm bn bl bm bm bm bm bn bk bm bl bm bl bk bm bn bm bm bl bm bl bl bm bm bm bl bn bm bm bk bm bm bl bl bl bn bl bk bm bl bm bl bm bl bk bm bk bl bm bm bn bl bk bl bn bl bn bn bk bk bl bn bl bk bn bl bl bm bm bm bk bm bm bl bl bn bl bk bm bm bl bk bm bl bl bl bl bm bm bk bn bn bl bl bl bn bl bm bm bm bm bn bm bn bl bm bn bl bl bl bm bn bm bm bl bl bm bn bl bl bm bm bm bl bn bm bl bl bk bm,377,2,0,Não
291,bm bn bn bn bn bm bn bm bp bm bn bm bm bn bq bm bm bm bl bn bn bm bn bn bl bm bn bo bn bl bn bo bn bm bq bm bm bn bq bn bn bn bn bm bn bq bn bl bm bo bp bo bn bn bm bm bq bo bn bm bm bn bp bq bm bm bm bp bo bo bm bm bn bn bp bp bm bm bm bn bo bn bm bm bm bp bp bp bn bn bn bp bn bq bm bk bm bp br bn bn bm bp bm bo bq bm bm bn bq bq bo bl bn bn bp bq bp bm bn bn bn br bn bn bm bn bp bq bm bn bn bm bp bo bn bm bn bm bq bp bp bn bm bp bq bo bm bp bm bp bn bq bp bn bn bo bq bo bo bn bp bn bo bo bp bn bn bm bn br bn bm bm bp bq bo bm bn bp bm bp bp bq bm bm bo br bn bm bo bn bp bp bo bn bp bo bm bo bo bp bm bm bq br bm bn,291,0,0,Não
355,al aj ai aj aj ak ak aj ah ai ak ak ak ak ag ak aj ak aj ak ah ah ah ak al ak aj aj aj aj al aj ai ai ai aj ak aj ak aj ai aj aj al aj ai ag ai ai aj aj aj aj ak al ai aj aj ai aj ai ai al ak al ak aj ai aj ai ag ak aj ah ai aj aj aj al aj ai aj aj aj ak aj ai aj aj ak aj aj ai ak ai aj ak aj aj aj ak aj al ak aj aj aj aj aj aj aj ai aj aj aj ak ak al aj ai aj aj aj ai aj al aj aj aj aj aj aj ai ah ak ak ak aj ai ai aj ak ak ak aj ai ak ai ak am ak ai aj al ak ak ak ah ai aj aj al aj aj ak ak aj ak aj ai aj aj aj ak ak aj aj ak aj ak al ai ai aj aj aj ak ak ak al al ak al aj aj ak ak ak ak ak aj aj aj ak al aj aj ai,355,1,0,Não
294,cc cc cc cb cc cb cb cc cc ca cb cc cb cc cc cb cb cb ca cc cb cc cb cc cb cb cc cc cb cb cc cc cb cb cc cb cc cb cb cb cc cc cb ca cc cb cb cb cc cb cb ca cb cb cb cb cb cb cb cc cb cb cb cb cb cb cc cd ca cc cb cc cb cb cc cb ca cc cb cc cb cb cb cb cc cb cb cb cc cb cb cb cc cb cb cb cb cc cb cb cc ca cb cb cc cc cb cb cc ca cc cc cb cb cb cc cb cc cb cb cc cb cb cb cb cc ca cb cb cb cb cb cb cb cb cb cb cb cb cb cb ca cc cb cb cb cb cb cc cb cd cb cb cb cb cb cb cc cc ca cc cb cb cc cb cb cc cc cb cb cb cb cb cb cc cc cb cb cb cb cb cc cc bs cb cb cb cc cb cb cb cb cb cc cb cb cb cb ca cb cb ca cb cb cb cb cb ca,294,0,1,Sim
367,ag aj ag af ag aj ah ag ag ah aj ag ah ah ai ah ah ah ag ai ai af ai ai ai ag ah aj ag ag af aj ai ag ai ai ai ag ah ai ah ai ag ah ai ai ah ag ai ai ai ah ah ak ah ai ai ai ah ag al ah ai ag ah ai ai aj af ag ai ag ah af ai ah af ah ah ai ae ag ai ai ai af ah ah ag ah ai ai ag ah ah ai aj ai ah ah aj aj ah ai aj aj ag ah al al ai ag aj ai ah ai aj ai ag ai ai aj ak ah ai ag aj aj ag ai ai ak ah ai al ai ah ah ak ak ag aj ai aj ah ai ak ah ai ah aj aj aj aj ag ai aj ai ah ag ak ah ah ah ak aj ae ah ai ai ah ag ak ag aj ai ah aj ag ai ag aj aj ah ai ah al aj ah ak aj aj ah ak al ai ai ah ak ak aj aj ah ak ai aj aj aj,367,1,0,Não
340,bm bl bm bk bm bm bm bm bm bm bm bm bm bm bm bl bm bn bm bm bm bm bm bm bm bl bm bm bm bm bl bm bm bl bm bm bm bm bm bm bm bm bm bm bm bm bm bm bm bn bn bm bl bm bm bm bl bn bm bm bm bn bm bm bm bm bl bm bm bm bl bm bm bm bm bm bl bm bn bm bn bm bm bn bm bm bn bm bm bn bn bm bm bm bm bm bm bn bm bl bm bn bl bm bm bm bm bn bn bm bm bm bm bm bm bn bn bm bn bm bn bn bm bn bm bm bm bm bn bn bn bm bn bm bm bn bm bm bm bm bm bm bn bn bm bm bn bm bn bm bm bn bn bn bm bn bn bn bn bm bn bn bm bn bn bm bn bn bm bm bn bn bn bm bm bn bm bm bn bm bn bm bn bm bm bn bn bn bn bn bn bn bn bn bm bn bn bn bn bn bn bn bm bn bn bm bn bn,340,1,0,Não
112,ag aj af ah ag ah aj ah ai ag ai ai ah ak ae ah aj ah ai ai al ah ag aj ai ai ah ak ah ah ai aj ak af ai ai ag aj ag ai ai ag ai ag ah ag ah ah af ai ah ah ai ai aj ai ag ag ai ag ai ai ag ai ah ai ak ag ai ah af ag ag ak ai ah ah ag ag af ai ag ae aj ai ai ah ah aj ai af ag aj ah ag aj ah aj ah af ai ag ai ag ag ai ah ai ah aj ak ag ah af ah ag ag ah af ah ag ah ah ah af ae ai ah ak ah ag al af ag ai ah aj af ai ai aj aj ah aj af ah af af ak ai ai af ai ak ag ag ah aj ae ad aj ag ai ah ak am ad ah aj ah ag aj ak ah aj aj ai aj ag ak ai ae aj ak aj ag ai ak ah ag af al ag af ak ah ak aj ah aj af ai ag ah aj ai ai ai,112,1,0,Não
179,am ao an am am an an an aq an am am al am am am am am am al am am am an am an am am am al ao an an an al an am am an am an am am an am am an ao am am am an ap an ap ao am ao an ao am ap ap an aq ap ao an ao ar ao aq an ao ao ao ap an an ap ap ap an ao am an ap ao an an ap am am an am ao am am an am an an an ao am am am am an an an an am an al an am ao am am an am am am an ap ao ao an an am an ar ao ao ao an an an ap aq ap as am ao am ao ar ao ar ao ao an am as ao aq aq ap ap an ap an as as ao ap an ao ap ap ar an ao am am ao am ar ao ao am an an am aq ao am ao an am am ao ao am ao am an an an ap am ap am am am an ar,179,2,0,Não
